,pokemonId,type,type2,baseAttack,baseDefense,baseStamina,pokedexHeightM,pokedexWeightKg,candyToEvolve,kmBuddyDistance,thirdMoveStardustToUnlock,thirdMoveCandyToUnlock,shadowPurificationStardustNeeded,shadowPurificationCandyNeeded,megaId,megaAttack,megaDefense,megaStamina,megaHeightM,megaWeightKg,megaType1,megaType2,quickMoves,cinematicMoves,pokedexNumber,region,eliteQuickMove?,eliteCinematicMove?
123,PIDGEOTTO,NORMAL,FLYING,117.0,105.0,160.0,1.1,30.0,50.0,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,STEEL WING,TWISTER,17,KANTO,False,False
124,PIDGEOTTO,NORMAL,FLYING,117.0,105.0,160.0,1.1,30.0,50.0,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,STEEL WING,AERIAL ACE,17,KANTO,False,False
125,PIDGEOTTO,NORMAL,FLYING,117.0,105.0,160.0,1.1,30.0,50.0,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,STEEL WING,AIR CUTTER,17,KANTO,False,False
126,PIDGEOT,NORMAL,FLYING,166.0,154.0,195.0,1.5,39.5,,1.0,10000.0,25.0,1000.0,1.0,MEGA,280.0,175.0,195.0,2.2,50.5,NORMAL,FLYING,AIR SLASH,HURRICANE,18,KANTO,False,False
127,PIDGEOT,NORMAL,FLYING,166.0,154.0,195.0,1.5,39.5,,1.0,10000.0,25.0,1000.0,1.0,MEGA,280.0,175.0,195.0,2.2,50.5,NORMAL,FLYING,AIR SLASH,AERIAL ACE,18,KANTO,False,False
128,PIDGEOT,NORMAL,FLYING,166.0,154.0,195.0,1.5,39.5,,1.0,10000.0,25.0,1000.0,1.0,MEGA,280.0,175.0,195.0,2.2,50.5,NORMAL,FLYING,AIR SLASH,BRAVE BIRD,18,KANTO,False,False
129,PIDGEOT,NORMAL,FLYING,166.0,154.0,195.0,1.5,39.5,,1.0,10000.0,25.0,1000.0,1.0,MEGA,280.0,175.0,195.0,2.2,50.5,NORMAL,FLYING,AIR SLASH,FEATHER DANCE,18,KANTO,False,False
130,PIDGEOT,NORMAL,FLYING,166.0,154.0,195.0,1.5,39.5,,1.0,10000.0,25.0,1000.0,1.0,MEGA,280.0,175.0,195.0,2.2,50.5,NORMAL,FLYING,AIR SLASH,AIR CUTTER,18,KANTO,False,True
131,PIDGEOT,NORMAL,FLYING,166.0,154.0,195.0,1.5,39.5,,1.0,10000.0,25.0,1000.0,1.0,MEGA,280.0,175.0,195.0,2.2,50.5,NORMAL,FLYING,STEEL WING,HURRICANE,18,KANTO,False,False
132,PIDGEOT,NORMAL,FLYING,166.0,154.0,195.0,1.5,39.5,,1.0,10000.0,25.0,1000.0,1.0,MEGA,280.0,175.0,195.0,2.2,50.5,NORMAL,FLYING,STEEL WING,AERIAL ACE,18,KANTO,False,False
133,PIDGEOT,NORMAL,FLYING,166.0,154.0,195.0,1.5,39.5,,1.0,10000.0,25.0,1000.0,1.0,MEGA,280.0,175.0,195.0,2.2,50.5,NORMAL,FLYING,STEEL WING,BRAVE BIRD,18,KANTO,False,False
134,PIDGEOT,NORMAL,FLYING,166.0,154.0,195.0,1.5,39.5,,1.0,10000.0,25.0,1000.0,1.0,MEGA,280.0,175.0,195.0,2.2,50.5,NORMAL,FLYING,STEEL WING,FEATHER DANCE,18,KANTO,False,False
135,PIDGEOT,NORMAL,FLYING,166.0,154.0,195.0,1.5,39.5,,1.0,10000.0,25.0,1000.0,1.0,MEGA,280.0,175.0,195.0,2.2,50.5,NORMAL,FLYING,STEEL WING,AIR CUTTER,18,KANTO,False,True
136,PIDGEOT,NORMAL,FLYING,166.0,154.0,195.0,1.5,39.5,,1.0,10000.0,25.0,1000.0,1.0,MEGA,280.0,175.0,195.0,2.2,50.5,NORMAL,FLYING,WING ATTACK,HURRICANE,18,KANTO,True,False
137,PIDGEOT,NORMAL,FLYING,166.0,154.0,195.0,1.5,39.5,,1.0,10000.0,25.0,1000.0,1.0,MEGA,280.0,175.0,195.0,2.2,50.5,NORMAL,FLYING,WING ATTACK,AERIAL ACE,18,KANTO,True,False
138,PIDGEOT,NORMAL,FLYING,166.0,154.0,195.0,1.5,39.5,,1.0,10000.0,25.0,1000.0,1.0,MEGA,280.0,175.0,195.0,2.2,50.5,NORMAL,FLYING,WING ATTACK,BRAVE BIRD,18,KANTO,True,False
139,PIDGEOT,NORMAL,FLYING,166.0,154.0,195.0,1.5,39.5,,1.0,10000.0,25.0,1000.0,1.0,MEGA,280.0,175.0,195.0,2.2,50.5,NORMAL,FLYING,WING ATTACK,FEATHER DANCE,18,KANTO,True,False
140,PIDGEOT,NORMAL,FLYING,166.0,154.0,195.0,1.5,39.5,,1.0,10000.0,25.0,1000.0,1.0,MEGA,280.0,175.0,195.0,2.2,50.5,NORMAL,FLYING,WING ATTACK,AIR CUTTER,18,KANTO,True,True
141,PIDGEOT,NORMAL,FLYING,166.0,154.0,195.0,1.5,39.5,,1.0,10000.0,25.0,1000.0,1.0,MEGA,280.0,175.0,195.0,2.2,50.5,NORMAL,FLYING,GUST,HURRICANE,18,KANTO,True,False
142,PIDGEOT,NORMAL,FLYING,166.0,154.0,195.0,1.5,39.5,,1.0,10000.0,25.0,1000.0,1.0,MEGA,280.0,175.0,195.0,2.2,50.5,NORMAL,FLYING,GUST,AERIAL ACE,18,KANTO,True,False
143,PIDGEOT,NORMAL,FLYING,166.0,154.0,195.0,1.5,39.5,,1.0,10000.0,25.0,1000.0,1.0,MEGA,280.0,175.0,195.0,2.2,50.5,NORMAL,FLYING,GUST,BRAVE BIRD,18,KANTO,True,False
144,PIDGEOT,NORMAL,FLYING,166.0,154.0,195.0,1.5,39.5,,1.0,10000.0,25.0,1000.0,1.0,MEGA,280.0,175.0,195.0,2.2,50.5,NORMAL,FLYING,GUST,FEATHER DANCE,18,KANTO,True,False
145,PIDGEOT,NORMAL,FLYING,166.0,154.0,195.0,1.5,39.5,,1.0,10000.0,25.0,1000.0,1.0,MEGA,280.0,175.0,195.0,2.2,50.5,NORMAL,FLYING,GUST,AIR CUTTER,18,KANTO,True,True
146,RATTATA,NORMAL,,103.0,70.0,102.0,0.3,3.5,25.0,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,TACKLE,DIG,19,KANTO,False,False
147,RATTATA,NORMAL,,103.0,70.0,102.0,0.3,3.5,25.0,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,TACKLE,HYPER FANG,19,KANTO,False,False
148,RATTATA,NORMAL,,103.0,70.0,102.0,0.3,3.5,25.0,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,TACKLE,BODY SLAM,19,KANTO,False,False
149,RATTATA,NORMAL,,103.0,70.0,102.0,0.3,3.5,25.0,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,QUICK ATTACK,DIG,19,KANTO,False,False
150,RATTATA,NORMAL,,103.0,70.0,102.0,0.3,3.5,25.0,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,QUICK ATTACK,HYPER FANG,19,KANTO,False,False
151,RATTATA,NORMAL,,103.0,70.0,102.0,0.3,3.5,25.0,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,QUICK ATTACK,BODY SLAM,19,KANTO,False,False
152,RATTATA ALOLA,DARK,NORMAL,103.0,70.0,102.0,0.3,3.8,25.0,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,TACKLE,CRUNCH,19,ALOLA,False,False
153,RATTATA ALOLA,DARK,NORMAL,103.0,70.0,102.0,0.3,3.8,25.0,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,TACKLE,HYPER FANG,19,ALOLA,False,False
154,RATTATA ALOLA,DARK,NORMAL,103.0,70.0,102.0,0.3,3.8,25.0,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,TACKLE,SHADOW BALL,19,ALOLA,False,False
155,RATTATA ALOLA,DARK,NORMAL,103.0,70.0,102.0,0.3,3.8,25.0,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,QUICK ATTACK,CRUNCH,19,ALOLA,False,False
156,RATTATA ALOLA,DARK,NORMAL,103.0,70.0,102.0,0.3,3.8,25.0,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,QUICK ATTACK,HYPER FANG,19,ALOLA,False,False
157,RATTATA ALOLA,DARK,NORMAL,103.0,70.0,102.0,0.3,3.8,25.0,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,QUICK ATTACK,SHADOW BALL,19,ALOLA,False,False
158,RATICATE,NORMAL,,161.0,139.0,146.0,0.7,18.5,,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,BITE,DIG,20,KANTO,False,False
159,RATICATE,NORMAL,,161.0,139.0,146.0,0.7,18.5,,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,BITE,HYPER FANG,20,KANTO,False,False
160,RATICATE,NORMAL,,161.0,139.0,146.0,0.7,18.5,,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,BITE,HYPER BEAM,20,KANTO,False,False
161,RATICATE,NORMAL,,161.0,139.0,146.0,0.7,18.5,,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,QUICK ATTACK,DIG,20,KANTO,False,False
162,RATICATE,NORMAL,,161.0,139.0,146.0,0.7,18.5,,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,QUICK ATTACK,HYPER FANG,20,KANTO,False,False
163,RATICATE,NORMAL,,161.0,139.0,146.0,0.7,18.5,,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,QUICK ATTACK,HYPER BEAM,20,KANTO,False,False
164,RATICATE ALOLA,DARK,NORMAL,135.0,154.0,181.0,0.7,25.5,,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,BITE,CRUNCH,20,ALOLA,False,False
165,RATICATE ALOLA,DARK,NORMAL,135.0,154.0,181.0,0.7,25.5,,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,BITE,HYPER FANG,20,ALOLA,False,False
166,RATICATE ALOLA,DARK,NORMAL,135.0,154.0,181.0,0.7,25.5,,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,BITE,HYPER BEAM,20,ALOLA,False,False
167,RATICATE ALOLA,DARK,NORMAL,135.0,154.0,181.0,0.7,25.5,,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,QUICK ATTACK,CRUNCH,20,ALOLA,False,False
168,RATICATE ALOLA,DARK,NORMAL,135.0,154.0,181.0,0.7,25.5,,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,QUICK ATTACK,HYPER FANG,20,ALOLA,False,False
169,RATICATE ALOLA,DARK,NORMAL,135.0,154.0,181.0,0.7,25.5,,1.0,10000.0,25.0,1000.0,1.0,,,,,,,,,QUICK ATTACK,HYPER BEAM,20,ALOLA,False,False
170,SPEAROW,NORMAL,FLYING,112.0,60.0,120.0,0.3,2.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,PECK,AERIAL ACE,21,KANTO,False,False
171,SPEAROW,NORMAL,FLYING,112.0,60.0,120.0,0.3,2.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,PECK,DRILL PECK,21,KANTO,False,False
172,SPEAROW,NORMAL,FLYING,112.0,60.0,120.0,0.3,2.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,PECK,SKY ATTACK,21,KANTO,False,False
173,SPEAROW,NORMAL,FLYING,112.0,60.0,120.0,0.3,2.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,PECK,TWISTER,21,KANTO,False,True
174,SPEAROW,NORMAL,FLYING,112.0,60.0,120.0,0.3,2.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,QUICK ATTACK,AERIAL ACE,21,KANTO,False,False
175,SPEAROW,NORMAL,FLYING,112.0,60.0,120.0,0.3,2.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,QUICK ATTACK,DRILL PECK,21,KANTO,False,False
176,SPEAROW,NORMAL,FLYING,112.0,60.0,120.0,0.3,2.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,QUICK ATTACK,SKY ATTACK,21,KANTO,False,False
177,SPEAROW,NORMAL,FLYING,112.0,60.0,120.0,0.3,2.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,QUICK ATTACK,TWISTER,21,KANTO,False,True
178,FEAROW,NORMAL,FLYING,182.0,133.0,163.0,1.2,38.0,,1.0,10000.0,25.0,,,,,,,,,,,PECK,AERIAL ACE,22,KANTO,False,False
179,FEAROW,NORMAL,FLYING,182.0,133.0,163.0,1.2,38.0,,1.0,10000.0,25.0,,,,,,,,,,,PECK,DRILL RUN,22,KANTO,False,False
180,FEAROW,NORMAL,FLYING,182.0,133.0,163.0,1.2,38.0,,1.0,10000.0,25.0,,,,,,,,,,,PECK,SKY ATTACK,22,KANTO,False,False
181,FEAROW,NORMAL,FLYING,182.0,133.0,163.0,1.2,38.0,,1.0,10000.0,25.0,,,,,,,,,,,PECK,FLY,22,KANTO,False,False
182,FEAROW,NORMAL,FLYING,182.0,133.0,163.0,1.2,38.0,,1.0,10000.0,25.0,,,,,,,,,,,PECK,TWISTER,22,KANTO,False,True
183,FEAROW,NORMAL,FLYING,182.0,133.0,163.0,1.2,38.0,,1.0,10000.0,25.0,,,,,,,,,,,STEEL WING,AERIAL ACE,22,KANTO,False,False
184,FEAROW,NORMAL,FLYING,182.0,133.0,163.0,1.2,38.0,,1.0,10000.0,25.0,,,,,,,,,,,STEEL WING,DRILL RUN,22,KANTO,False,False
185,FEAROW,NORMAL,FLYING,182.0,133.0,163.0,1.2,38.0,,1.0,10000.0,25.0,,,,,,,,,,,STEEL WING,SKY ATTACK,22,KANTO,False,False
186,FEAROW,NORMAL,FLYING,182.0,133.0,163.0,1.2,38.0,,1.0,10000.0,25.0,,,,,,,,,,,STEEL WING,FLY,22,KANTO,False,False
187,FEAROW,NORMAL,FLYING,182.0,133.0,163.0,1.2,38.0,,1.0,10000.0,25.0,,,,,,,,,,,STEEL WING,TWISTER,22,KANTO,False,True
188,EKANS,POISON,,110.0,97.0,111.0,2.0,6.9,50.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,POISON STING,WRAP,23,KANTO,False,False
189,EKANS,POISON,,110.0,97.0,111.0,2.0,6.9,50.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,POISON STING,POISON FANG,23,KANTO,False,False
190,EKANS,POISON,,110.0,97.0,111.0,2.0,6.9,50.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,POISON STING,SLUDGE BOMB,23,KANTO,False,False
191,EKANS,POISON,,110.0,97.0,111.0,2.0,6.9,50.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,POISON STING,GUNK SHOT,23,KANTO,False,True
192,EKANS,POISON,,110.0,97.0,111.0,2.0,6.9,50.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,ACID,WRAP,23,KANTO,False,False
193,EKANS,POISON,,110.0,97.0,111.0,2.0,6.9,50.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,ACID,POISON FANG,23,KANTO,False,False
194,EKANS,POISON,,110.0,97.0,111.0,2.0,6.9,50.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,ACID,SLUDGE BOMB,23,KANTO,False,False
195,EKANS,POISON,,110.0,97.0,111.0,2.0,6.9,50.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,ACID,GUNK SHOT,23,KANTO,False,True
196,ARBOK,POISON,,167.0,153.0,155.0,3.5,65.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,BITE,DARK PULSE,24,KANTO,False,False
197,ARBOK,POISON,,167.0,153.0,155.0,3.5,65.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,BITE,SLUDGE WAVE,24,KANTO,False,False
198,ARBOK,POISON,,167.0,153.0,155.0,3.5,65.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,BITE,GUNK SHOT,24,KANTO,False,False
199,ARBOK,POISON,,167.0,153.0,155.0,3.5,65.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,BITE,ACID SPRAY,24,KANTO,False,False
200,ARBOK,POISON,,167.0,153.0,155.0,3.5,65.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,ACID,DARK PULSE,24,KANTO,False,False
201,ARBOK,POISON,,167.0,153.0,155.0,3.5,65.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,ACID,SLUDGE WAVE,24,KANTO,False,False
202,ARBOK,POISON,,167.0,153.0,155.0,3.5,65.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,ACID,GUNK SHOT,24,KANTO,False,False
203,ARBOK,POISON,,167.0,153.0,155.0,3.5,65.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,ACID,ACID SPRAY,24,KANTO,False,False
204,ARBOK,POISON,,167.0,153.0,155.0,3.5,65.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,DRAGON TAIL,DARK PULSE,24,KANTO,False,False
205,ARBOK,POISON,,167.0,153.0,155.0,3.5,65.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,DRAGON TAIL,SLUDGE WAVE,24,KANTO,False,False
206,ARBOK,POISON,,167.0,153.0,155.0,3.5,65.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,DRAGON TAIL,GUNK SHOT,24,KANTO,False,False
207,ARBOK,POISON,,167.0,153.0,155.0,3.5,65.0,,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,DRAGON TAIL,ACID SPRAY,24,KANTO,False,False
208,PIKACHU,ELECTRIC,,112.0,96.0,111.0,0.4,6.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,THUNDER SHOCK,DISCHARGE,25,KANTO,False,False
209,PIKACHU,ELECTRIC,,112.0,96.0,111.0,0.4,6.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,THUNDER SHOCK,THUNDERBOLT,25,KANTO,False,False
210,PIKACHU,ELECTRIC,,112.0,96.0,111.0,0.4,6.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,THUNDER SHOCK,WILD CHARGE,25,KANTO,False,False
211,PIKACHU,ELECTRIC,,112.0,96.0,111.0,0.4,6.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,THUNDER SHOCK,SURF,25,KANTO,False,True
212,PIKACHU,ELECTRIC,,112.0,96.0,111.0,0.4,6.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,THUNDER SHOCK,THUNDER,25,KANTO,False,True
213,PIKACHU,ELECTRIC,,112.0,96.0,111.0,0.4,6.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,QUICK ATTACK,DISCHARGE,25,KANTO,False,False
214,PIKACHU,ELECTRIC,,112.0,96.0,111.0,0.4,6.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,QUICK ATTACK,THUNDERBOLT,25,KANTO,False,False
215,PIKACHU,ELECTRIC,,112.0,96.0,111.0,0.4,6.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,QUICK ATTACK,WILD CHARGE,25,KANTO,False,False
216,PIKACHU,ELECTRIC,,112.0,96.0,111.0,0.4,6.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,QUICK ATTACK,SURF,25,KANTO,False,True
217,PIKACHU,ELECTRIC,,112.0,96.0,111.0,0.4,6.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,QUICK ATTACK,THUNDER,25,KANTO,False,True
218,PIKACHU,ELECTRIC,,112.0,96.0,111.0,0.4,6.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,PRESENT,DISCHARGE,25,KANTO,True,False
219,PIKACHU,ELECTRIC,,112.0,96.0,111.0,0.4,6.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,PRESENT,THUNDERBOLT,25,KANTO,True,False
220,PIKACHU,ELECTRIC,,112.0,96.0,111.0,0.4,6.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,PRESENT,WILD CHARGE,25,KANTO,True,False
221,PIKACHU,ELECTRIC,,112.0,96.0,111.0,0.4,6.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,PRESENT,SURF,25,KANTO,True,True
222,PIKACHU,ELECTRIC,,112.0,96.0,111.0,0.4,6.0,50.0,1.0,10000.0,25.0,,,,,,,,,,,PRESENT,THUNDER,25,KANTO,True,True
223,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,VOLT SWITCH,BRICK BREAK,26,KANTO,False,False
224,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,VOLT SWITCH,THUNDER PUNCH,26,KANTO,False,False
225,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,VOLT SWITCH,WILD CHARGE,26,KANTO,False,False
226,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,VOLT SWITCH,SKULL BASH,26,KANTO,False,False
227,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,VOLT SWITCH,TRAILBLAZE,26,KANTO,False,False
228,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,VOLT SWITCH,THUNDER,26,KANTO,False,True
229,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,SPARK,BRICK BREAK,26,KANTO,False,False
230,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,SPARK,THUNDER PUNCH,26,KANTO,False,False
231,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,SPARK,WILD CHARGE,26,KANTO,False,False
232,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,SPARK,SKULL BASH,26,KANTO,False,False
233,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,SPARK,TRAILBLAZE,26,KANTO,False,False
234,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,SPARK,THUNDER,26,KANTO,False,True
235,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,CHARM,BRICK BREAK,26,KANTO,False,False
236,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,CHARM,THUNDER PUNCH,26,KANTO,False,False
237,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,CHARM,WILD CHARGE,26,KANTO,False,False
238,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,CHARM,SKULL BASH,26,KANTO,False,False
239,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,CHARM,TRAILBLAZE,26,KANTO,False,False
240,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,CHARM,THUNDER,26,KANTO,False,True
241,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,THUNDER SHOCK,BRICK BREAK,26,KANTO,False,False
242,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,THUNDER SHOCK,THUNDER PUNCH,26,KANTO,False,False
243,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,THUNDER SHOCK,WILD CHARGE,26,KANTO,False,False
244,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,THUNDER SHOCK,SKULL BASH,26,KANTO,False,False
245,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,THUNDER SHOCK,TRAILBLAZE,26,KANTO,False,False
246,RAICHU,ELECTRIC,,193.0,151.0,155.0,0.8,30.0,,1.0,10000.0,25.0,,,,,,,,,,,THUNDER SHOCK,THUNDER,26,KANTO,False,True
247,RAICHU ALOLA,ELECTRIC,PSYCHIC,201.0,154.0,155.0,0.7,21.0,,1.0,10000.0,25.0,,,,,,,,,,,VOLT SWITCH,PSYCHIC,26,ALOLA,False,False
248,RAICHU ALOLA,ELECTRIC,PSYCHIC,201.0,154.0,155.0,0.7,21.0,,1.0,10000.0,25.0,,,,,,,,,,,VOLT SWITCH,THUNDER PUNCH,26,ALOLA,False,False
249,RAICHU ALOLA,ELECTRIC,PSYCHIC,201.0,154.0,155.0,0.7,21.0,,1.0,10000.0,25.0,,,,,,,,,,,VOLT SWITCH,WILD CHARGE,26,ALOLA,False,False
250,RAICHU ALOLA,ELECTRIC,PSYCHIC,201.0,154.0,155.0,0.7,21.0,,1.0,10000.0,25.0,,,,,,,,,,,VOLT SWITCH,GRASS KNOT,26,ALOLA,False,False
251,RAICHU ALOLA,ELECTRIC,PSYCHIC,201.0,154.0,155.0,0.7,21.0,,1.0,10000.0,25.0,,,,,,,,,,,VOLT SWITCH,TRAILBLAZE,26,ALOLA,False,False
252,RAICHU ALOLA,ELECTRIC,PSYCHIC,201.0,154.0,155.0,0.7,21.0,,1.0,10000.0,25.0,,,,,,,,,,,SPARK,PSYCHIC,26,ALOLA,False,False
253,RAICHU ALOLA,ELECTRIC,PSYCHIC,201.0,154.0,155.0,0.7,21.0,,1.0,10000.0,25.0,,,,,,,,,,,SPARK,THUNDER PUNCH,26,ALOLA,False,False
254,RAICHU ALOLA,ELECTRIC,PSYCHIC,201.0,154.0,155.0,0.7,21.0,,1.0,10000.0,25.0,,,,,,,,,,,SPARK,WILD CHARGE,26,ALOLA,False,False
255,RAICHU ALOLA,ELECTRIC,PSYCHIC,201.0,154.0,155.0,0.7,21.0,,1.0,10000.0,25.0,,,,,,,,,,,SPARK,GRASS KNOT,26,ALOLA,False,False
256,RAICHU ALOLA,ELECTRIC,PSYCHIC,201.0,154.0,155.0,0.7,21.0,,1.0,10000.0,25.0,,,,,,,,,,,SPARK,TRAILBLAZE,26,ALOLA,False,False
257,RAICHU ALOLA,ELECTRIC,PSYCHIC,201.0,154.0,155.0,0.7,21.0,,1.0,10000.0,25.0,,,,,,,,,,,THUNDER SHOCK,PSYCHIC,26,ALOLA,False,False
258,RAICHU ALOLA,ELECTRIC,PSYCHIC,201.0,154.0,155.0,0.7,21.0,,1.0,10000.0,25.0,,,,,,,,,,,THUNDER SHOCK,THUNDER PUNCH,26,ALOLA,False,False
259,RAICHU ALOLA,ELECTRIC,PSYCHIC,201.0,154.0,155.0,0.7,21.0,,1.0,10000.0,25.0,,,,,,,,,,,THUNDER SHOCK,WILD CHARGE,26,ALOLA,False,False
260,RAICHU ALOLA,ELECTRIC,PSYCHIC,201.0,154.0,155.0,0.7,21.0,,1.0,10000.0,25.0,,,,,,,,,,,THUNDER SHOCK,GRASS KNOT,26,ALOLA,False,False
261,RAICHU ALOLA,ELECTRIC,PSYCHIC,201.0,154.0,155.0,0.7,21.0,,1.0,10000.0,25.0,,,,,,,,,,,THUNDER SHOCK,TRAILBLAZE,26,ALOLA,False,False
262,SANDSHREW,GROUND,,126.0,120.0,137.0,0.6,12.0,50.0,3.0,50000.0,50.0,3000.0,3.0,,,,,,,,,SCRATCH,DIG,27,KANTO,False,False
